Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Cause,Hour,Minute,Second
15:19:36,61.7,23.6,110,174,430,OFF,electrical/clothing,15,19,36
15:19:37,61.7,23.6,110,174,438,OFF,electrical/clothing,15,19,37
15:19:38,61.7,23.6,109,171,434,OFF,electrical/clothing,15,19,38
15:19:39,61.6,23.6,110,169,430,OFF,electrical/clothing,15,19,39
15:19:40,61.6,23.6,110,166,436,OFF,electrical/clothing,15,19,40
15:19:41,61.6,23.6,110,173,433,OFF,electrical/clothing,15,19,41
15:19:42,61.6,23.6,110,165,433,OFF,electrical/clothing,15,19,42
15:19:43,61.6,23.6,110,172,434,OFF,electrical/clothing,15,19,43
15:19:44,61.6,23.6,110,166,433,OFF,electrical/clothing,15,19,44
15:19:45,61.6,23.6,110,164,430,OFF,electrical/clothing,15,19,45
15:19:46,61.6,23.6,110,164,429,OFF,electrical/clothing,15,19,46
15:19:47,61.6,23.6,110,169,429,OFF,electrical/clothing,15,19,47
15:19:48,61.6,23.6,110,164,430,OFF,electrical/clothing,15,19,48
15:19:49,61.6,23.6,110,167,436,OFF,electrical/clothing,15,19,49
15:19:50,61.6,23.6,110,170,436,OFF,electrical/clothing,15,19,50
15:19:51,61.6,23.6,110,171,435,OFF,electrical/clothing,15,19,51
15:19:52,61.6,23.6,110,170,436,OFF,electrical/clothing,15,19,52
15:19:53,61.6,23.6,110,171,422,OFF,electrical/clothing,15,19,53
15:19:54,61.6,23.6,110,169,440,OFF,electrical/clothing,15,19,54
15:19:55,61.6,23.6,110,167,432,OFF,electrical/clothing,15,19,55
15:19:56,61.6,23.6,110,170,431,OFF,electrical/clothing,15,19,56
15:19:57,61.6,23.6,110,169,433,OFF,electrical/clothing,15,19,57
15:19:58,61.6,23.6,109,169,433,OFF,electrical/clothing,15,19,58
15:19:59,61.6,23.6,110,165,426,OFF,electrical/clothing,15,19,59
15:20:00,61.6,23.6,110,172,436,OFF,electrical/clothing,15,20,0
15:20:01,61.6,23.6,110,170,425,OFF,electrical/clothing,15,20,1
15:20:02,61.6,23.6,110,168,430,OFF,electrical/clothing,15,20,2
15:20:03,61.6,23.6,110,171,432,OFF,electrical/clothing,15,20,3
15:20:04,61.6,23.6,109,172,435,OFF,electrical/clothing,15,20,4
15:20:05,61.7,23.6,110,170,430,OFF,electrical/clothing,15,20,5
15:20:06,61.7,23.6,110,169,432,OFF,electrical/clothing,15,20,6
15:20:07,61.7,23.6,110,167,430,OFF,electrical/clothing,15,20,7
15:20:08,61.7,23.6,110,171,434,OFF,electrical/clothing,15,20,8
15:20:09,61.7,23.6,110,166,430,OFF,electrical/clothing,15,20,9
15:20:10,61.7,23.6,110,170,433,OFF,electrical/clothing,15,20,10
15:20:11,61.7,23.6,110,161,425,OFF,electrical/clothing,15,20,11
15:20:12,61.7,23.6,110,174,433,OFF,electrical/clothing,15,20,12
15:20:13,61.7,23.6,110,168,418,OFF,electrical/clothing,15,20,13
15:20:14,61.7,23.6,110,169,428,OFF,electrical/clothing,15,20,14
15:20:15,61.7,23.6,110,171,425,OFF,electrical/clothing,15,20,15
15:20:16,61.7,23.6,110,173,429,OFF,electrical/clothing,15,20,16
15:20:17,61.7,23.6,110,166,426,OFF,electrical/clothing,15,20,17
15:20:18,61.7,23.6,110,169,425,OFF,electrical/clothing,15,20,18
15:20:19,61.7,23.6,110,167,428,OFF,electrical/clothing,15,20,19
15:20:20,61.7,23.6,110,167,420,OFF,electrical/clothing,15,20,20
15:20:21,61.6,23.5,109,165,422,OFF,electrical/clothing,15,20,21
15:20:22,61.6,23.5,110,169,427,OFF,electrical/clothing,15,20,22
15:20:23,61.6,23.6,110,168,427,OFF,electrical/clothing,15,20,23
15:20:24,61.6,23.6,110,164,422,OFF,electrical/clothing,15,20,24
15:20:25,61.6,23.6,110,174,429,OFF,electrical/clothing,15,20,25
15:20:26,61.6,23.6,110,172,427,OFF,electrical/clothing,15,20,26
15:20:27,61.6,23.6,110,168,426,OFF,electrical/clothing,15,20,27
15:20:28,61.6,23.6,110,169,434,OFF,electrical/clothing,15,20,28
15:20:29,61.6,23.5,110,172,435,OFF,electrical/clothing,15,20,29
15:20:30,61.6,23.5,110,169,426,OFF,electrical/clothing,15,20,30
15:20:31,61.7,23.6,110,173,433,OFF,electrical/clothing,15,20,31
15:20:32,61.7,23.6,109,173,427,OFF,electrical/clothing,15,20,32
15:20:33,61.7,23.6,110,170,424,OFF,electrical/clothing,15,20,33
15:20:34,61.7,23.6,110,167,428,OFF,electrical/clothing,15,20,34
15:20:35,61.7,23.6,110,172,419,OFF,electrical/clothing,15,20,35
15:20:36,61.7,23.6,110,166,426,OFF,electrical/clothing,15,20,36
15:20:37,61.7,23.6,110,169,425,OFF,electrical/clothing,15,20,37
15:20:38,61.7,23.6,110,173,419,OFF,electrical/clothing,15,20,38
15:20:39,61.7,23.6,110,171,428,OFF,electrical/clothing,15,20,39
15:20:40,61.7,23.6,110,175,427,OFF,electrical/clothing,15,20,40
15:20:41,61.7,23.6,109,177,427,OFF,electrical/clothing,15,20,41
15:20:42,61.7,23.6,110,171,430,OFF,electrical/clothing,15,20,42
15:20:43,61.7,23.6,110,172,428,OFF,electrical/clothing,15,20,43
15:20:44,61.7,23.6,110,176,426,OFF,electrical/clothing,15,20,44
15:20:45,61.7,23.6,110,179,430,OFF,electrical/clothing,15,20,45
15:20:46,61.7,23.6,109,174,426,OFF,electrical/clothing,15,20,46
15:20:47,61.7,23.6,109,176,426,OFF,electrical/clothing,15,20,47
15:20:48,61.8,23.6,110,172,429,OFF,electrical/clothing,15,20,48
15:20:49,61.8,23.6,110,172,425,OFF,electrical/clothing,15,20,49
15:20:50,61.8,23.6,110,171,426,OFF,electrical/clothing,15,20,50
15:20:51,61.8,23.6,111,173,433,OFF,electrical/clothing,15,20,51
15:20:52,61.8,23.6,111,182,444,OFF,electrical/clothing,15,20,52
15:20:53,61.8,23.6,111,172,442,OFF,electrical/clothing,15,20,53
15:20:54,61.8,23.6,111,175,446,OFF,electrical/clothing,15,20,54
15:20:55,61.8,23.6,111,175,450,OFF,electrical/clothing,15,20,55
15:20:56,61.9,23.6,112,180,460,OFF,electrical/clothing,15,20,56
15:20:57,61.9,23.6,112,179,460,OFF,electrical/clothing,15,20,57
15:20:58,61.9,23.6,112,181,458,OFF,electrical/clothing,15,20,58
15:20:59,61.9,23.6,112,183,465,OFF,electrical/clothing,15,20,59
15:21:00,61.9,23.6,112,180,459,OFF,electrical/clothing,15,21,0
15:21:01,61.9,23.6,112,184,456,OFF,electrical/clothing,15,21,1
15:21:02,61.9,23.6,112,181,465,OFF,electrical/clothing,15,21,2
15:21:03,61.9,23.6,112,187,460,OFF,electrical/clothing,15,21,3
15:21:04,61.9,23.6,112,186,467,OFF,electrical/clothing,15,21,4
15:21:05,61.9,23.6,112,186,464,OFF,electrical/clothing,15,21,5
15:21:06,61.9,23.6,112,189,473,OFF,electrical/clothing,15,21,6
15:21:07,61.9,23.6,112,190,468,OFF,electrical/clothing,15,21,7
15:21:08,61.9,23.6,112,189,465,OFF,electrical/clothing,15,21,8
15:21:09,61.9,23.6,112,188,464,OFF,electrical/clothing,15,21,9
15:21:10,61.9,23.6,112,192,462,OFF,electrical/clothing,15,21,10
15:21:11,61.9,23.6,112,191,467,OFF,electrical/clothing,15,21,11
15:21:12,61.9,23.6,112,193,467,OFF,electrical/clothing,15,21,12
15:21:13,62.0,23.6,112,192,470,OFF,electrical/clothing,15,21,13
15:21:14,62.0,23.6,112,191,460,OFF,electrical/clothing,15,21,14
15:21:15,62.1,23.7,112,190,465,OFF,electrical/clothing,15,21,15
15:21:16,62.1,23.7,112,196,470,OFF,electrical/clothing,15,21,16
15:21:17,62.0,23.6,112,194,466,OFF,electrical/clothing,15,21,17
15:21:18,62.0,23.6,112,188,451,OFF,electrical/clothing,15,21,18
15:21:19,62.0,23.6,113,191,462,OFF,electrical/clothing,15,21,19
15:21:20,62.0,23.6,112,196,464,OFF,electrical/clothing,15,21,20
15:21:21,62.0,23.6,112,195,453,OFF,electrical/clothing,15,21,21
15:21:22,62.0,23.6,112,194,437,OFF,electrical/clothing,15,21,22
15:21:23,62.0,23.6,112,193,430,OFF,electrical/clothing,15,21,23
15:21:24,62.0,23.6,112,188,431,OFF,electrical/clothing,15,21,24
15:21:25,61.9,23.7,111,192,429,OFF,electrical/clothing,15,21,25
15:21:26,61.9,23.7,112,186,429,OFF,electrical/clothing,15,21,26
15:21:27,61.8,23.6,112,185,424,OFF,electrical/clothing,15,21,27
15:21:28,61.8,23.6,112,187,428,OFF,electrical/clothing,15,21,28
15:21:29,61.7,23.7,112,189,423,OFF,electrical/clothing,15,21,29
15:21:30,61.7,23.7,112,187,422,OFF,electrical/clothing,15,21,30
15:21:31,61.7,23.7,112,182,426,OFF,electrical/clothing,15,21,31
15:21:32,61.7,23.7,112,189,432,OFF,electrical/clothing,15,21,32
15:21:33,61.6,23.7,112,183,436,OFF,electrical/clothing,15,21,33
15:21:34,61.6,23.7,112,188,444,OFF,electrical/clothing,15,21,34
15:21:35,61.6,23.6,112,191,449,OFF,electrical/clothing,15,21,35
15:21:36,61.6,23.6,112,186,449,OFF,electrical/clothing,15,21,36
15:21:37,61.7,23.6,112,189,450,OFF,electrical/clothing,15,21,37
15:21:38,61.7,23.6,112,188,445,OFF,electrical/clothing,15,21,38
15:21:39,61.7,23.6,112,190,455,OFF,electrical/clothing,15,21,39
15:21:40,61.7,23.6,112,190,459,OFF,electrical/clothing,15,21,40
15:21:41,61.8,23.6,112,192,458,OFF,electrical/clothing,15,21,41
15:21:42,61.8,23.6,112,196,459,OFF,electrical/clothing,15,21,42
15:21:43,61.9,23.7,112,189,452,OFF,electrical/clothing,15,21,43
15:21:44,61.9,23.7,112,193,457,OFF,electrical/clothing,15,21,44
15:21:45,61.9,23.7,112,192,452,OFF,electrical/clothing,15,21,45
15:21:46,61.9,23.7,112,196,453,OFF,electrical/clothing,15,21,46
15:21:47,61.9,23.7,113,195,451,OFF,electrical/clothing,15,21,47
15:21:48,61.9,23.7,113,192,456,OFF,electrical/clothing,15,21,48
15:21:49,61.9,23.7,113,198,462,OFF,electrical/clothing,15,21,49
15:21:50,61.9,23.7,113,194,472,OFF,electrical/clothing,15,21,50
15:21:51,61.9,23.7,113,197,473,OFF,electrical/clothing,15,21,51
15:21:52,62.0,23.7,113,196,463,OFF,electrical/clothing,15,21,52
15:21:53,62.3,23.7,114,194,467,OFF,electrical/clothing,15,21,53
15:21:54,62.3,23.7,114,204,489,OFF,electrical/clothing,15,21,54
15:21:55,62.5,23.7,114,200,480,OFF,electrical/clothing,15,21,55
15:21:56,62.5,23.7,114,199,488,OFF,electrical/clothing,15,21,56
15:21:57,62.6,23.7,114,196,474,OFF,electrical/clothing,15,21,57
15:21:58,62.6,23.7,114,206,469,OFF,electrical/clothing,15,21,58
15:21:59,62.7,23.7,113,198,465,OFF,electrical/clothing,15,21,59
15:22:00,62.7,23.7,114,196,468,OFF,electrical/clothing,15,22,0
15:22:01,62.6,23.7,114,198,465,OFF,electrical/clothing,15,22,1
15:22:02,62.6,23.7,114,198,470,OFF,electrical/clothing,15,22,2
15:22:03,62.6,23.7,114,200,478,OFF,electrical/clothing,15,22,3
15:22:04,62.6,23.7,114,203,468,OFF,electrical/clothing,15,22,4
15:22:05,62.5,23.7,114,197,474,OFF,electrical/clothing,15,22,5
15:22:06,62.5,23.7,114,202,464,OFF,electrical/clothing,15,22,6
15:22:07,62.4,23.7,114,196,461,OFF,electrical/clothing,15,22,7
15:22:08,62.4,23.7,114,196,449,OFF,electrical/clothing,15,22,8
15:22:09,62.4,23.7,114,195,447,OFF,electrical/clothing,15,22,9
15:22:10,62.4,23.7,114,203,454,OFF,electrical/clothing,15,22,10
15:22:11,62.3,23.7,114,193,452,OFF,electrical/clothing,15,22,11
15:22:12,62.3,23.7,114,199,462,OFF,electrical/clothing,15,22,12
15:22:13,62.3,23.7,113,198,459,OFF,electrical/clothing,15,22,13
15:22:14,62.3,23.7,114,195,451,OFF,electrical/clothing,15,22,14
15:22:15,62.3,23.7,114,200,452,OFF,electrical/clothing,15,22,15
15:22:16,62.3,23.7,114,200,466,OFF,electrical/clothing,15,22,16
15:22:17,62.2,23.7,114,201,460,OFF,electrical/clothing,15,22,17
15:22:18,62.2,23.7,114,199,465,OFF,electrical/clothing,15,22,18
15:22:19,62.2,23.7,114,200,468,OFF,electrical/clothing,15,22,19
15:22:20,62.2,23.7,115,199,465,OFF,electrical/clothing,15,22,20
15:22:21,62.3,23.8,114,201,468,OFF,electrical/clothing,15,22,21
15:22:22,62.3,23.8,115,201,461,OFF,electrical/clothing,15,22,22
15:22:23,62.3,23.8,115,200,466,OFF,electrical/clothing,15,22,23
15:22:24,62.3,23.8,115,202,461,OFF,electrical/clothing,15,22,24
15:22:25,62.3,23.7,114,196,460,OFF,electrical/clothing,15,22,25
15:22:26,62.3,23.7,114,206,470,OFF,electrical/clothing,15,22,26
15:22:27,62.3,23.7,114,203,465,OFF,electrical/clothing,15,22,27
15:22:28,62.3,23.7,114,199,464,OFF,electrical/clothing,15,22,28
15:22:29,62.3,23.8,114,200,454,OFF,electrical/clothing,15,22,29
15:22:30,62.3,23.8,115,195,457,OFF,electrical/clothing,15,22,30
15:22:31,62.3,23.8,114,196,448,OFF,electrical/clothing,15,22,31
15:22:32,62.3,23.8,115,201,455,OFF,electrical/clothing,15,22,32
15:22:33,62.3,23.8,114,200,449,OFF,electrical/clothing,15,22,33
15:22:34,62.3,23.8,115,200,463,OFF,electrical/clothing,15,22,34
15:22:35,62.3,23.8,114,205,460,OFF,electrical/clothing,15,22,35
15:22:36,62.3,23.8,114,207,452,OFF,electrical/clothing,15,22,36
15:22:37,62.3,23.8,115,201,463,OFF,electrical/clothing,15,22,37
15:22:38,62.3,23.8,114,206,460,OFF,electrical/clothing,15,22,38
15:22:39,62.4,23.8,115,207,453,OFF,electrical/clothing,15,22,39
15:22:40,62.4,23.8,115,200,459,OFF,electrical/clothing,15,22,40
15:22:41,62.4,23.8,115,201,458,OFF,electrical/clothing,15,22,41
15:22:42,62.4,23.8,115,203,467,OFF,electrical/clothing,15,22,42
15:22:43,62.4,23.8,115,207,466,OFF,electrical/clothing,15,22,43
15:22:44,62.5,23.8,115,197,461,OFF,electrical/clothing,15,22,44
15:22:45,62.5,23.8,115,205,464,OFF,electrical/clothing,15,22,45
15:22:46,62.5,23.8,115,202,458,OFF,electrical/clothing,15,22,46
15:22:47,62.5,23.8,115,205,456,OFF,electrical/clothing,15,22,47
15:22:48,62.6,23.8,115,202,455,OFF,electrical/clothing,15,22,48
15:22:49,62.6,23.8,114,204,456,OFF,electrical/clothing,15,22,49
15:22:50,62.5,23.8,114,202,453,OFF,electrical/clothing,15,22,50
15:22:51,62.5,23.8,115,205,456,OFF,electrical/clothing,15,22,51
15:22:52,62.5,23.8,115,201,451,OFF,electrical/clothing,15,22,52
15:22:53,62.5,23.8,114,200,447,OFF,electrical/clothing,15,22,53
15:22:54,62.5,23.8,115,200,451,OFF,electrical/clothing,15,22,54
15:22:55,62.5,23.8,115,208,460,OFF,electrical/clothing,15,22,55
15:22:56,62.4,23.8,114,203,450,OFF,electrical/clothing,15,22,56
15:22:57,62.4,23.8,115,203,447,OFF,electrical/clothing,15,22,57
15:22:58,62.3,23.8,114,202,445,OFF,electrical/clothing,15,22,58
15:22:59,62.3,23.8,114,202,450,OFF,electrical/clothing,15,22,59
15:23:00,62.3,23.8,114,197,455,OFF,electrical/clothing,15,23,0
15:23:01,62.3,23.8,114,200,445,OFF,electrical/clothing,15,23,1
15:23:02,62.3,23.8,114,203,451,OFF,electrical/clothing,15,23,2
15:23:03,62.3,23.8,114,203,452,OFF,electrical/clothing,15,23,3
15:23:04,62.3,23.8,114,202,449,OFF,electrical/clothing,15,23,4
15:23:05,62.3,23.8,115,198,448,OFF,electrical/clothing,15,23,5
15:23:06,62.3,23.8,114,199,448,OFF,electrical/clothing,15,23,6
15:23:07,62.3,23.8,114,200,452,OFF,electrical/clothing,15,23,7
15:23:08,62.3,23.8,114,201,452,OFF,electrical/clothing,15,23,8
15:23:09,62.3,23.8,114,204,455,OFF,electrical/clothing,15,23,9
15:23:10,62.3,23.8,114,203,445,OFF,electrical/clothing,15,23,10
15:23:11,62.3,23.8,114,201,443,OFF,electrical/clothing,15,23,11
15:23:12,62.1,23.8,114,203,444,OFF,electrical/clothing,15,23,12
15:23:13,62.1,23.8,114,200,438,OFF,electrical/clothing,15,23,13
15:23:14,62.1,23.8,114,204,439,OFF,electrical/clothing,15,23,14
15:23:15,62.1,23.8,114,209,447,OFF,electrical/clothing,15,23,15
15:23:16,62.0,23.8,114,208,452,OFF,electrical/clothing,15,23,16
15:23:17,62.0,23.8,114,200,443,OFF,electrical/clothing,15,23,17
15:23:18,62.0,23.8,115,206,442,OFF,electrical/clothing,15,23,18
15:23:19,62.0,23.8,115,202,448,OFF,electrical/clothing,15,23,19
15:23:20,62.0,23.8,115,202,451,OFF,electrical/clothing,15,23,20
15:23:21,62.0,23.8,114,199,449,OFF,electrical/clothing,15,23,21
15:23:22,62.0,23.8,114,204,457,OFF,electrical/clothing,15,23,22
15:23:23,62.1,23.9,115,202,452,OFF,electrical/clothing,15,23,23
15:23:24,62.1,23.9,115,204,451,OFF,electrical/clothing,15,23,24
15:23:25,62.0,23.8,115,204,451,OFF,electrical/clothing,15,23,25
15:23:26,62.0,23.8,114,200,443,OFF,electrical/clothing,15,23,26
15:23:27,62.0,23.8,114,199,445,OFF,electrical/clothing,15,23,27
15:23:28,62.0,23.8,115,201,458,OFF,electrical/clothing,15,23,28
15:23:29,62.1,23.8,115,204,458,OFF,electrical/clothing,15,23,29
15:23:30,62.1,23.8,114,207,456,OFF,electrical/clothing,15,23,30
15:23:31,62.2,23.8,115,196,446,OFF,electrical/clothing,15,23,31
15:23:32,62.2,23.8,115,202,449,OFF,electrical/clothing,15,23,32
15:23:33,62.2,23.8,114,197,442,OFF,electrical/clothing,15,23,33
15:23:34,62.2,23.8,114,198,443,OFF,electrical/clothing,15,23,34
15:23:35,62.2,23.9,114,200,445,OFF,electrical/clothing,15,23,35
15:23:36,62.2,23.9,114,204,452,OFF,electrical/clothing,15,23,36
15:23:37,62.1,23.8,114,208,445,OFF,electrical/clothing,15,23,37
15:23:38,62.1,23.8,115,205,451,OFF,electrical/clothing,15,23,38
15:23:39,62.1,23.8,115,204,454,OFF,electrical/clothing,15,23,39
15:23:40,62.1,23.8,115,202,445,OFF,electrical/clothing,15,23,40
15:23:41,62.2,23.8,115,202,446,OFF,electrical/clothing,15,23,41
15:23:42,62.2,23.8,115,202,456,OFF,electrical/clothing,15,23,42
15:23:43,62.3,23.9,116,201,456,OFF,electrical/clothing,15,23,43
15:23:44,62.3,23.9,116,204,457,OFF,electrical/clothing,15,23,44
15:23:45,62.3,23.8,116,203,462,OFF,electrical/clothing,15,23,45
15:23:46,62.3,23.8,116,204,468,OFF,electrical/clothing,15,23,46
15:23:47,62.4,23.8,117,203,485,OFF,electrical/clothing,15,23,47
15:23:48,62.4,23.8,117,213,489,OFF,electrical/clothing,15,23,48
15:23:49,62.6,23.9,118,204,481,OFF,electrical/clothing,15,23,49
15:23:50,62.6,23.9,117,212,483,OFF,electrical/clothing,15,23,50
15:23:51,62.8,23.8,117,209,486,OFF,electrical/clothing,15,23,51
15:23:52,62.8,23.8,117,211,484,OFF,electrical/clothing,15,23,52
15:23:53,62.9,23.8,117,214,487,OFF,electrical/clothing,15,23,53
15:23:54,62.9,23.8,118,210,478,OFF,electrical/clothing,15,23,54
15:23:55,63.0,23.9,117,209,473,OFF,electrical/clothing,15,23,55
15:23:56,63.0,23.9,117,206,471,OFF,electrical/clothing,15,23,56
15:23:57,63.0,23.9,117,208,473,OFF,electrical/clothing,15,23,57
15:23:58,63.0,23.9,117,209,467,OFF,electrical/clothing,15,23,58
15:23:59,63.0,23.9,117,208,462,OFF,electrical/clothing,15,23,59
15:24:00,63.0,23.9,117,206,460,OFF,electrical/clothing,15,24,0
15:24:01,62.9,23.9,116,204,456,OFF,electrical/clothing,15,24,1
15:24:02,62.9,23.9,116,206,458,OFF,electrical/clothing,15,24,2
15:24:03,62.9,23.9,117,209,466,OFF,electrical/clothing,15,24,3
15:24:04,62.9,23.9,116,203,456,OFF,electrical/clothing,15,24,4
15:24:05,62.8,23.9,117,212,468,OFF,electrical/clothing,15,24,5
15:24:06,62.8,23.9,117,209,470,OFF,electrical/clothing,15,24,6
15:24:07,62.8,23.9,117,208,471,OFF,electrical/clothing,15,24,7
15:24:08,62.8,23.9,117,211,472,OFF,electrical/clothing,15,24,8
15:24:09,62.8,23.9,117,207,472,OFF,electrical/clothing,15,24,9
15:24:10,62.8,23.9,118,210,476,OFF,electrical/clothing,15,24,10
15:24:11,62.8,23.9,118,217,475,OFF,electrical/clothing,15,24,11
15:24:12,62.8,23.9,117,210,470,OFF,electrical/clothing,15,24,12
15:24:13,62.8,23.9,117,213,475,OFF,electrical/clothing,15,24,13
15:24:14,62.8,23.9,118,212,483,OFF,electrical/clothing,15,24,14
15:24:15,62.8,23.9,118,214,470,OFF,electrical/clothing,15,24,15
15:24:16,62.8,23.9,118,210,465,OFF,electrical/clothing,15,24,16
15:24:17,62.9,23.9,118,211,452,OFF,electrical/clothing,15,24,17
15:24:18,63.0,23.9,118,209,460,OFF,electrical/clothing,15,24,18
15:24:19,63.0,23.9,118,206,448,OFF,electrical/clothing,15,24,19
15:24:20,63.1,23.9,117,212,452,OFF,electrical/clothing,15,24,20
15:24:21,63.1,23.9,118,209,449,OFF,electrical/clothing,15,24,21
15:24:22,63.1,23.9,118,208,456,OFF,electrical/clothing,15,24,22
15:24:23,63.1,23.9,118,206,454,OFF,electrical/clothing,15,24,23
15:24:24,63.2,23.9,118,207,456,OFF,electrical/clothing,15,24,24
15:24:25,63.2,23.9,118,211,460,OFF,electrical/clothing,15,24,25
15:24:26,63.2,23.9,118,210,459,OFF,electrical/clothing,15,24,26
15:24:27,63.2,23.9,118,211,455,OFF,electrical/clothing,15,24,27
15:24:28,63.2,23.9,118,217,459,OFF,electrical/clothing,15,24,28
15:24:29,63.2,23.9,118,208,460,OFF,electrical/clothing,15,24,29
15:24:30,63.2,23.9,118,207,457,OFF,electrical/clothing,15,24,30
15:24:31,63.2,23.9,118,209,459,OFF,electrical/clothing,15,24,31
15:24:32,63.2,23.9,118,205,459,OFF,electrical/clothing,15,24,32
15:24:33,63.2,23.9,118,207,455,OFF,electrical/clothing,15,24,33
15:24:34,63.2,23.9,118,205,456,OFF,electrical/clothing,15,24,34
15:24:35,63.2,23.9,117,202,450,OFF,electrical/clothing,15,24,35
15:24:36,63.2,23.9,118,205,455,OFF,electrical/clothing,15,24,36
15:24:37,63.2,23.9,118,206,448,OFF,electrical/clothing,15,24,37
15:24:38,63.1,23.9,118,203,453,OFF,electrical/clothing,15,24,38
15:24:39,63.1,23.9,118,211,460,OFF,electrical/clothing,15,24,39
15:24:40,63.0,23.9,118,211,457,OFF,electrical/clothing,15,24,40
15:24:41,63.0,23.9,118,205,460,OFF,electrical/clothing,15,24,41
15:24:42,63.0,23.9,118,207,471,OFF,electrical/clothing,15,24,42
15:24:43,63.0,23.9,119,212,472,OFF,electrical/clothing,15,24,43
15:24:44,63.0,23.9,118,208,462,OFF,electrical/clothing,15,24,44
15:24:45,63.0,23.9,119,210,466,OFF,electrical/clothing,15,24,45
15:24:46,63.1,23.9,118,209,461,OFF,electrical/clothing,15,24,46
15:24:47,63.1,23.9,118,214,470,OFF,electrical/clothing,15,24,47
15:24:48,63.1,23.9,118,210,459,OFF,electrical/clothing,15,24,48
15:24:49,63.1,23.9,118,209,451,OFF,electrical/clothing,15,24,49
15:24:50,63.1,23.9,118,211,449,OFF,electrical/clothing,15,24,50
15:24:51,63.1,23.9,117,212,442,OFF,electrical/clothing,15,24,51
15:24:52,63.0,23.9,117,216,441,OFF,electrical/clothing,15,24,52
15:24:53,63.0,23.9,117,208,445,OFF,electrical/clothing,15,24,53
15:24:54,62.9,23.9,117,205,437,OFF,electrical/clothing,15,24,54
15:24:55,62.9,23.9,117,206,439,OFF,electrical/clothing,15,24,55
15:24:56,62.8,23.9,117,203,434,OFF,electrical/clothing,15,24,56
15:24:57,62.8,23.9,117,205,438,OFF,electrical/clothing,15,24,57
15:24:58,62.8,23.9,117,208,436,OFF,electrical/clothing,15,24,58
15:24:59,62.7,23.9,117,207,445,OFF,electrical/clothing,15,24,59
15:25:00,62.7,23.9,116,211,441,OFF,electrical/clothing,15,25,0
15:25:01,62.7,23.9,117,202,439,OFF,electrical/clothing,15,25,1
15:25:02,62.7,23.9,116,203,441,OFF,electrical/clothing,15,25,2
15:25:03,62.6,23.9,116,208,446,OFF,electrical/clothing,15,25,3
15:25:04,62.6,23.9,116,210,448,OFF,electrical/clothing,15,25,4
15:25:05,62.6,23.9,116,210,445,OFF,electrical/clothing,15,25,5
15:25:06,62.6,23.9,117,207,443,OFF,electrical/clothing,15,25,6
15:25:07,62.6,23.9,117,206,436,OFF,electrical/clothing,15,25,7
15:25:08,62.6,23.9,116,209,449,OFF,electrical/clothing,15,25,8
15:25:09,62.6,23.9,116,203,437,OFF,electrical/clothing,15,25,9
15:25:10,62.6,23.9,116,203,439,OFF,electrical/clothing,15,25,10
15:25:11,62.6,23.9,117,210,438,OFF,electrical/clothing,15,25,11
15:25:12,62.6,23.9,116,205,438,OFF,electrical/clothing,15,25,12
15:25:13,62.6,23.9,116,209,439,OFF,electrical/clothing,15,25,13
15:25:14,62.6,23.9,117,212,430,OFF,electrical/clothing,15,25,14
15:25:15,62.6,23.9,117,208,435,OFF,electrical/clothing,15,25,15
15:25:16,62.6,23.9,116,206,438,OFF,electrical/clothing,15,25,16
15:25:17,62.6,23.9,116,212,446,OFF,electrical/clothing,15,25,17
15:25:18,62.6,23.9,117,211,441,OFF,electrical/clothing,15,25,18
15:25:19,62.7,23.9,117,208,439,OFF,electrical/clothing,15,25,19
15:25:20,62.7,23.9,117,208,446,OFF,electrical/clothing,15,25,20
15:25:21,62.7,23.9,117,205,445,OFF,electrical/clothing,15,25,21
15:25:22,62.7,23.9,117,211,444,OFF,electrical/clothing,15,25,22
15:25:23,62.8,23.9,117,205,454,OFF,electrical/clothing,15,25,23
15:25:24,62.8,23.9,118,212,458,OFF,electrical/clothing,15,25,24
15:25:25,62.9,23.9,118,214,469,OFF,electrical/clothing,15,25,25
15:25:26,62.9,23.9,118,215,481,OFF,electrical/clothing,15,25,26
15:25:27,63.0,23.9,119,222,483,OFF,electrical/clothing,15,25,27
15:25:28,63.0,23.9,119,219,494,OFF,electrical/clothing,15,25,28
15:25:29,63.2,23.9,119,220,496,OFF,electrical/clothing,15,25,29
15:25:30,63.2,23.9,119,219,499,OFF,electrical/clothing,15,25,30
15:25:31,63.3,23.9,120,222,496,OFF,electrical/clothing,15,25,31
15:25:32,63.3,23.9,119,225,499,OFF,electrical/clothing,15,25,32
15:25:33,63.4,23.9,120,229,486,OFF,electrical/clothing,15,25,33
15:25:34,63.4,23.9,120,228,493,OFF,electrical/clothing,15,25,34
15:25:35,63.4,23.9,120,227,489,OFF,electrical/clothing,15,25,35
15:25:36,63.4,23.9,120,228,489,OFF,electrical/clothing,15,25,36
15:25:37,63.4,23.9,119,226,479,OFF,electrical/clothing,15,25,37
15:25:38,63.4,23.9,120,215,463,OFF,electrical/clothing,15,25,38
15:25:39,63.4,23.9,119,227,463,OFF,electrical/clothing,15,25,39
15:25:40,63.3,23.9,119,221,456,OFF,electrical/clothing,15,25,40
15:25:41,63.2,23.9,118,219,447,OFF,electrical/clothing,15,25,41
15:25:42,63.0,23.9,118,223,450,OFF,electrical/clothing,15,25,42
