,Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
286,0:04:46,45.0,21.2,182,3429,6396,ON,2,charcoal/cardboard
287,0:04:47,45.0,21.2,183,3464,6495,ON,2,charcoal/cardboard
288,0:04:48,45.0,21.3,184,3409,6402,ON,2,charcoal/cardboard
289,0:04:49,45.0,21.3,184,3439,6431,ON,2,charcoal/cardboard
290,0:04:50,45.1,21.3,184,3494,6628,ON,2,charcoal/cardboard
291,0:04:51,45.1,21.3,184,3499,6738,ON,2,charcoal/cardboard
292,0:04:52,45.1,21.3,184,3635,6883,ON,2,charcoal/cardboard
293,0:04:53,45.1,21.3,184,3590,7068,ON,2,charcoal/cardboard
294,0:04:54,45.1,21.3,185,3585,7051,ON,2,charcoal/cardboard
295,0:04:55,45.0,21.2,186,3690,7323,ON,2,charcoal/cardboard
296,0:04:56,45.0,21.2,187,3690,7311,ON,2,charcoal/cardboard
297,0:04:57,45.0,21.2,188,3800,7219,ON,2,charcoal/cardboard
298,0:04:58,45.0,21.2,188,3740,7427,ON,2,charcoal/cardboard
299,0:04:59,45.0,21.2,188,3735,7566,ON,2,charcoal/cardboard
300,0:05:00,45.0,21.2,188,3885,7560,ON,2,charcoal/cardboard
301,0:05:01,45.1,21.2,188,3840,7595,ON,2,charcoal/cardboard
302,0:05:02,45.1,21.2,188,3870,7653,ON,2,charcoal/cardboard
303,0:05:03,45.1,21.2,188,3966,7641,ON,2,charcoal/cardboard
304,0:05:04,45.1,21.2,189,3941,7607,ON,2,charcoal/cardboard
305,0:05:05,45.1,21.2,190,3931,7468,ON,2,charcoal/cardboard
306,0:05:06,45.1,21.2,190,3971,7502,ON,2,charcoal/cardboard
307,0:05:07,45.1,21.2,190,3936,7445,ON,2,charcoal/cardboard
308,0:05:08,45.1,21.2,189,3971,7537,ON,2,charcoal/cardboard
309,0:05:09,45.1,21.2,189,3971,7462,ON,2,charcoal/cardboard
310,0:05:10,45.1,21.2,189,3911,7277,ON,2,charcoal/cardboard
311,0:05:11,45.1,21.3,189,3860,7161,ON,2,charcoal/cardboard
312,0:05:12,45.1,21.3,189,3845,7224,ON,2,charcoal/cardboard
313,0:05:13,45.1,21.2,189,3921,7167,ON,2,charcoal/cardboard
314,0:05:14,45.1,21.2,190,3880,7277,ON,2,charcoal/cardboard
315,0:05:15,45.1,21.2,190,3906,7369,ON,2,charcoal/cardboard
316,0:05:16,45.1,21.2,190,3926,7589,ON,2,charcoal/cardboard
317,0:05:17,45.1,21.2,191,4006,7595,ON,2,charcoal/cardboard
318,0:05:18,45.1,21.2,191,3971,7804,ON,2,charcoal/cardboard
319,0:05:19,45.1,21.2,191,4026,7833,ON,2,charcoal/cardboard
320,0:05:20,45.1,21.2,192,4076,8006,ON,2,charcoal/cardboard
321,0:05:21,45.1,21.3,193,4111,8174,ON,2,charcoal/cardboard
322,0:05:22,45.1,21.3,193,4171,8215,ON,2,charcoal/cardboard
323,0:05:23,45.1,21.2,193,4186,8140,ON,2,charcoal/cardboard
324,0:05:24,45.1,21.2,193,4116,8047,ON,2,charcoal/cardboard
325,0:05:25,45.1,21.2,192,4146,8163,ON,2,charcoal/cardboard
326,0:05:26,45.1,21.2,193,4176,8076,ON,2,charcoal/cardboard
327,0:05:27,45.1,21.2,193,4201,8070,ON,2,charcoal/cardboard
328,0:05:28,45.1,21.2,193,4146,8076,ON,2,charcoal/cardboard
329,0:05:29,45.1,21.2,193,4232,7925,ON,2,charcoal/cardboard
330,0:00:00,61.5,24.2,153,0,400,OFF,0,charcoal/cardboard
331,0:00:01,61.5,24.2,154,0,400,OFF,0,charcoal/cardboard
332,0:00:02,61.9,24.2,154,0,400,OFF,0,charcoal/cardboard
333,0:00:03,61.9,24.2,155,0,400,OFF,0,charcoal/cardboard
334,0:00:04,62.0,24.2,156,0,400,OFF,0,charcoal/cardboard
335,0:00:05,62.0,24.2,156,0,400,OFF,0,charcoal/cardboard
336,0:00:06,62.1,24.2,156,0,400,OFF,0,charcoal/cardboard
337,0:00:07,62.1,24.2,156,0,400,OFF,0,charcoal/cardboard
338,0:00:08,62.0,24.2,157,0,400,OFF,0,charcoal/cardboard
339,0:00:09,62.0,24.2,157,0,400,OFF,0,charcoal/cardboard
340,0:00:10,61.9,24.2,157,0,400,OFF,0,charcoal/cardboard
341,0:00:11,61.9,24.2,158,0,400,OFF,0,charcoal/cardboard
342,0:00:12,61.8,24.2,158,0,400,OFF,0,charcoal/cardboard
343,0:00:13,61.8,24.2,158,0,400,OFF,0,charcoal/cardboard
344,0:00:14,61.7,24.2,159,0,400,OFF,0,charcoal/cardboard
345,0:00:15,61.6,24.2,159,0,400,OFF,0,charcoal/cardboard
346,0:00:16,61.5,24.2,160,8,411,OFF,0,charcoal/cardboard
347,0:00:17,61.4,24.2,160,5,419,OFF,0,charcoal/cardboard
348,0:00:18,61.3,24.2,161,7,427,OFF,0,charcoal/cardboard
349,0:00:19,61.3,24.2,161,9,436,OFF,0,charcoal/cardboard
350,0:00:20,61.3,24.2,162,16,452,OFF,0,charcoal/cardboard
351,0:00:21,61.3,24.2,162,19,449,OFF,0,charcoal/cardboard
352,0:00:22,61.3,24.2,162,28,459,OFF,0,charcoal/cardboard
353,0:00:23,61.2,24.2,162,28,459,OFF,0,charcoal/cardboard
354,0:00:24,61.2,24.2,162,32,447,OFF,0,charcoal/cardboard
355,0:00:25,61.1,24.2,162,32,442,OFF,0,charcoal/cardboard
356,0:00:26,61.1,24.2,162,28,436,OFF,0,charcoal/cardboard
