Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
39.2,21.8,97,51,623,0,1,charcoal/clothing
39.3,21.8,97,63,634,0,1,charcoal/clothing
39.3,21.8,97,59,616,0,1,charcoal/clothing
39.4,21.9,97,62,587,0,1,charcoal/clothing
39.4,21.9,97,64,562,0,1,charcoal/clothing
39.3,21.8,97,68,570,0,1,charcoal/clothing
39.3,21.8,97,78,609,0,1,charcoal/clothing
39.4,21.9,98,83,656,0,1,charcoal/clothing
39.4,21.9,98,82,657,0,1,charcoal/clothing
39.4,21.9,98,89,611,0,1,charcoal/clothing
39.3,21.8,98,95,605,0,1,charcoal/clothing
39.3,21.8,98,93,612,0,1,charcoal/clothing
39.4,21.8,98,97,610,0,1,charcoal/clothing
39.4,21.8,98,95,619,0,1,charcoal/clothing
39.4,21.8,98,104,636,0,1,charcoal/clothing
39.4,21.8,99,102,624,0,1,charcoal/clothing
39.4,21.8,100,105,628,0,1,charcoal/clothing
39.4,21.8,100,109,639,0,1,charcoal/clothing
39.4,21.8,101,111,658,0,1,charcoal/clothing
39.4,21.8,101,112,671,0,1,charcoal/clothing
39.5,21.8,102,114,684,0,1,charcoal/clothing
39.5,21.8,102,121,696,0,1,charcoal/clothing
39.5,21.8,102,129,707,0,1,charcoal/clothing
39.5,21.8,102,126,701,0,1,charcoal/clothing
39.6,21.8,103,139,718,0,1,charcoal/clothing
39.6,21.8,103,135,722,0,1,charcoal/clothing
39.6,21.8,103,137,747,0,1,charcoal/clothing
39.6,21.8,104,147,758,0,1,charcoal/clothing
39.7,21.9,104,151,762,0,1,charcoal/clothing
39.7,21.9,104,154,758,0,1,charcoal/clothing
39.6,21.8,104,150,762,0,1,charcoal/clothing
39.6,21.8,105,154,776,0,1,charcoal/clothing
39.6,21.8,105,165,805,0,1,charcoal/clothing
39.6,21.8,105,165,811,0,1,charcoal/clothing
39.7,21.8,105,171,816,0,1,charcoal/clothing
39.7,21.8,106,179,832,0,1,charcoal/clothing
39.7,21.8,107,185,893,0,1,charcoal/clothing
39.7,21.8,108,187,937,0,1,charcoal/clothing
39.7,21.8,108,195,993,0,1,charcoal/clothing
39.7,21.8,110,206,1026,0,1,charcoal/clothing
39.7,21.8,110,215,1060,0,1,charcoal/clothing
39.7,21.8,110,218,1071,0,1,charcoal/clothing
39.7,21.8,111,226,1076,0,1,charcoal/clothing
39.7,21.8,111,235,1080,0,1,charcoal/clothing
39.7,21.8,111,234,1108,0,1,charcoal/clothing
39.7,21.8,112,241,1119,0,1,charcoal/clothing
39.7,21.8,112,244,1127,0,1,charcoal/clothing
39.7,21.8,113,247,1139,0,1,charcoal/clothing
39.7,21.8,114,253,1186,0,1,charcoal/clothing
39.7,21.8,114,267,1228,0,1,charcoal/clothing
39.7,21.8,114,271,1227,0,1,charcoal/clothing
39.7,21.8,115,282,1258,0,1,charcoal/clothing
39.7,21.8,115,286,1288,0,1,charcoal/clothing
39.7,21.8,116,302,1308,0,1,charcoal/clothing
39.7,21.8,116,310,1337,0,1,charcoal/clothing
39.8,21.8,117,322,1361,0,1,charcoal/clothing
39.8,21.8,118,325,1428,0,1,charcoal/clothing
39.8,21.8,118,347,1484,0,1,charcoal/clothing
39.8,21.8,119,350,1474,0,1,charcoal/clothing
39.8,21.8,119,367,1495,0,1,charcoal/clothing
39.8,21.8,119,367,1523,0,1,charcoal/clothing
39.8,21.8,120,393,1547,0,1,charcoal/clothing
39.8,21.8,120,387,1558,0,1,charcoal/clothing
39.8,21.8,121,392,1570,0,1,charcoal/clothing
39.8,21.8,122,412,1578,0,1,charcoal/clothing
39.8,21.8,122,399,1579,0,1,charcoal/clothing
39.8,21.8,123,415,1572,0,1,charcoal/clothing
39.8,21.8,123,425,1591,0,1,charcoal/clothing
39.8,21.8,123,427,1600,0,1,charcoal/clothing
39.8,21.8,124,444,1600,0,1,charcoal/clothing
39.8,21.8,124,441,1597,0,1,charcoal/clothing
39.9,21.8,124,452,1582,0,1,charcoal/clothing
39.9,21.8,125,445,1589,0,1,charcoal/clothing
39.9,21.8,125,445,1583,0,1,charcoal/clothing
39.9,21.8,126,454,1613,0,1,charcoal/clothing
39.9,21.8,125,461,1643,0,1,charcoal/clothing
39.9,21.8,126,454,1662,0,1,charcoal/clothing
39.9,21.8,126,469,1685,0,1,charcoal/clothing
39.9,21.8,126,475,1695,0,1,charcoal/clothing
39.9,21.8,127,475,1711,0,1,charcoal/clothing
39.9,21.8,127,482,1718,0,1,charcoal/clothing
39.9,21.8,128,485,1691,0,1,charcoal/clothing
39.8,21.8,128,488,1704,0,1,charcoal/clothing
39.8,21.8,128,494,1709,0,1,charcoal/clothing
39.9,21.8,128,494,1708,0,1,charcoal/clothing
39.9,21.8,128,503,1706,0,1,charcoal/clothing
39.9,21.8,128,499,1729,0,1,charcoal/clothing
39.9,21.8,128,501,1754,0,1,charcoal/clothing
39.9,21.8,129,509,1758,0,1,charcoal/clothing
39.9,21.8,129,503,1752,0,1,charcoal/clothing
39.9,21.8,129,519,1772,0,1,charcoal/clothing
39.9,21.8,130,515,1797,0,1,charcoal/clothing
39.9,21.8,130,528,1812,0,1,charcoal/clothing
39.9,21.8,130,529,1830,0,1,charcoal/clothing
39.9,21.8,130,538,1848,0,1,charcoal/clothing
39.9,21.8,131,533,1844,0,1,charcoal/clothing
39.9,21.8,131,533,1842,0,1,charcoal/clothing
39.9,21.8,132,545,1871,0,1,charcoal/clothing
39.9,21.7,132,550,1927,0,1,charcoal/clothing
39.9,21.7,133,551,1940,0,1,charcoal/clothing
39.9,21.7,133,564,1956,0,1,charcoal/clothing
39.9,21.7,134,574,1941,0,1,charcoal/clothing
39.9,21.7,134,582,1968,0,1,charcoal/clothing
39.9,21.7,134,575,1969,0,1,charcoal/clothing
39.9,21.8,134,579,1950,0,1,charcoal/clothing
39.9,21.8,134,583,1947,0,1,charcoal/clothing
39.9,21.8,134,582,1928,0,1,charcoal/clothing
39.9,21.8,134,581,1911,0,1,charcoal/clothing
39.9,21.7,134,575,1894,0,1,charcoal/clothing
39.9,21.7,134,585,1921,0,1,charcoal/clothing
40.0,21.8,134,594,1913,0,1,charcoal/clothing
40.0,21.8,134,581,1900,0,1,charcoal/clothing
40.0,21.7,135,588,1897,0,1,charcoal/clothing
40.0,21.7,135,581,1909,0,1,charcoal/clothing
40.0,21.7,135,577,1908,0,1,charcoal/clothing
40.0,21.7,135,579,1922,0,1,charcoal/clothing
40.0,21.7,135,581,1903,0,1,charcoal/clothing
40.0,21.7,135,591,1916,0,1,charcoal/clothing
40.0,21.7,135,596,1913,0,1,charcoal/clothing
40.0,21.7,135,581,1939,0,1,charcoal/clothing
40.0,21.7,136,591,1928,0,1,charcoal/clothing
40.0,21.7,136,601,1943,0,1,charcoal/clothing
40.0,21.7,136,609,1966,0,1,charcoal/clothing
40.0,21.7,136,609,1971,0,1,charcoal/clothing
40.0,21.7,136,612,2004,0,1,charcoal/clothing
40.0,21.7,136,625,2019,0,1,charcoal/clothing
40.0,21.7,137,633,2042,0,1,charcoal/clothing
40.0,21.7,137,644,2051,0,1,charcoal/clothing
40.0,21.7,137,632,2111,0,1,charcoal/clothing
40.0,21.7,138,640,2148,0,1,charcoal/clothing
40.0,21.7,138,661,2155,0,1,charcoal/clothing
40.0,21.7,139,660,2173,0,1,charcoal/clothing
40.0,21.7,139,679,2231,0,1,charcoal/clothing
40.0,21.7,140,675,2222,0,1,charcoal/clothing
40.0,21.7,140,684,2254,0,1,charcoal/clothing
40.0,21.7,140,681,2256,0,1,charcoal/clothing
40.0,21.7,140,700,2268,0,1,charcoal/clothing
40.0,21.7,140,704,2285,0,1,charcoal/clothing
40.0,21.7,140,705,2298,0,1,charcoal/clothing
40.1,21.7,140,728,2288,0,1,charcoal/clothing
40.1,21.7,140,728,2290,0,1,charcoal/clothing
40.1,21.7,140,721,2273,0,1,charcoal/clothing
40.1,21.7,140,725,2254,0,1,charcoal/clothing
40.1,21.7,141,710,2187,0,1,charcoal/clothing
40.1,21.7,140,720,2217,0,1,charcoal/clothing
40.1,21.7,140,718,2200,0,1,charcoal/clothing
40.1,21.7,141,707,2192,0,1,charcoal/clothing
40.1,21.7,141,711,2182,0,1,charcoal/clothing
40.1,21.7,141,725,2219,0,1,charcoal/clothing
40.1,21.7,141,727,2249,0,1,charcoal/clothing
40.1,21.7,141,738,2249,0,1,charcoal/clothing
40.2,21.7,141,726,2239,0,1,charcoal/clothing
40.2,21.7,141,742,2271,0,1,charcoal/clothing
40.2,21.7,141,749,2357,0,1,charcoal/clothing
40.2,21.7,142,726,2406,0,1,charcoal/clothing
40.2,21.7,142,742,2433,0,1,charcoal/clothing
40.2,21.7,142,754,2440,0,1,charcoal/clothing
40.1,21.7,143,738,2450,0,1,charcoal/clothing
40.1,21.7,142,750,2445,0,1,charcoal/clothing
40.1,21.7,142,769,2494,0,1,charcoal/clothing
40.1,21.7,143,780,2482,0,1,charcoal/clothing
40.1,21.7,143,776,2504,0,1,charcoal/clothing
40.1,21.7,143,780,2489,0,1,charcoal/clothing
40.2,21.7,143,785,2496,0,1,charcoal/clothing
40.2,21.7,143,784,2487,0,1,charcoal/clothing
40.2,21.7,144,792,2477,0,1,charcoal/clothing
40.2,21.7,143,779,2438,0,1,charcoal/clothing
40.2,21.7,143,775,2462,0,1,charcoal/clothing
40.2,21.7,144,772,2423,0,1,charcoal/clothing
40.2,21.6,144,778,2455,0,1,charcoal/clothing
40.2,21.6,144,786,2474,0,1,charcoal/clothing
40.2,21.7,144,779,2479,0,1,charcoal/clothing
40.2,21.7,144,781,2509,0,1,charcoal/clothing
40.2,21.7,144,794,2560,0,1,charcoal/clothing
40.2,21.7,144,793,2553,0,1,charcoal/clothing
40.2,21.7,144,783,2523,0,1,charcoal/clothing
40.2,21.7,144,792,2504,0,1,charcoal/clothing
40.2,21.7,144,787,2546,0,1,charcoal/clothing
40.3,21.7,144,780,2523,0,1,charcoal/clothing
40.3,21.7,145,788,2528,0,1,charcoal/clothing
40.3,21.7,145,796,2543,0,1,charcoal/clothing
40.3,21.7,145,794,2560,0,1,charcoal/clothing
40.3,21.7,145,803,2604,0,1,charcoal/clothing
40.3,21.7,146,814,2676,0,1,charcoal/clothing
40.3,21.7,145,805,2676,0,1,charcoal/clothing
40.3,21.7,146,813,2688,0,1,charcoal/clothing
40.2,21.6,146,829,2705,0,1,charcoal/clothing
40.2,21.6,146,837,2700,0,1,charcoal/clothing
40.3,21.7,146,829,2742,0,1,charcoal/clothing
40.3,21.7,147,825,2752,0,1,charcoal/clothing
40.3,21.7,146,819,2737,0,1,charcoal/clothing
40.3,21.7,147,852,2769,0,1,charcoal/clothing
40.2,21.6,148,862,2788,0,1,charcoal/clothing
40.2,21.6,148,854,2801,0,1,charcoal/clothing
40.2,21.6,148,861,2838,0,1,charcoal/clothing
40.2,21.6,148,864,2845,0,1,charcoal/clothing
40.2,21.6,148,870,2887,0,1,charcoal/clothing
40.2,21.6,149,856,2904,0,1,charcoal/clothing
40.2,21.6,149,876,2936,0,1,charcoal/clothing
40.2,21.6,149,879,2909,0,1,charcoal/clothing
40.3,21.7,149,883,2867,0,1,charcoal/clothing
40.3,21.7,150,871,2838,0,1,charcoal/clothing
40.3,21.6,149,879,2860,0,1,charcoal/clothing
40.3,21.6,150,889,2899,0,1,charcoal/clothing
40.3,21.6,150,862,2906,0,1,charcoal/clothing
40.3,21.6,150,889,2958,0,1,charcoal/clothing
40.3,21.6,150,880,2950,0,1,charcoal/clothing
40.3,21.6,150,888,2948,0,1,charcoal/clothing
40.3,21.6,150,887,2968,0,1,charcoal/clothing
40.3,21.6,150,902,2977,0,1,charcoal/clothing
40.3,21.6,150,903,3012,0,1,charcoal/clothing
40.3,21.6,150,896,3002,0,1,charcoal/clothing
40.3,21.6,150,913,3024,0,1,charcoal/clothing
40.3,21.6,151,910,2992,0,1,charcoal/clothing
40.3,21.6,151,916,3007,0,1,charcoal/clothing
40.3,21.6,150,896,3034,0,1,charcoal/clothing
40.3,21.6,151,904,3012,0,1,charcoal/clothing
40.3,21.6,151,916,3046,0,1,charcoal/clothing
40.3,21.6,152,911,3110,0,1,charcoal/clothing
40.3,21.6,152,914,3090,0,1,charcoal/clothing
40.4,21.6,152,915,3134,0,1,charcoal/clothing
40.4,21.6,152,910,3120,0,1,charcoal/clothing
40.3,21.6,152,932,3169,0,1,charcoal/clothing
40.3,21.6,152,940,3154,0,1,charcoal/clothing
40.4,21.6,153,936,3157,0,1,charcoal/clothing
40.4,21.6,153,933,3120,0,1,charcoal/clothing
40.4,21.6,152,927,3132,0,1,charcoal/clothing
40.4,21.6,152,927,3134,0,1,charcoal/clothing
40.4,21.6,152,936,3107,0,1,charcoal/clothing
40.4,21.6,153,928,3147,0,1,charcoal/clothing
40.4,21.6,153,940,3142,0,1,charcoal/clothing
40.4,21.6,152,936,3152,0,1,charcoal/clothing
40.4,21.6,152,944,3193,0,1,charcoal/clothing
40.4,21.6,153,931,3142,0,1,charcoal/clothing
40.4,21.6,152,944,3183,0,1,charcoal/clothing
40.4,21.6,153,929,3134,0,1,charcoal/clothing
40.4,21.6,153,941,3152,0,1,charcoal/clothing
40.4,21.6,153,940,3174,0,1,charcoal/clothing
40.4,21.6,154,954,3245,0,1,charcoal/clothing
40.5,21.6,154,942,3233,0,1,charcoal/clothing
40.5,21.6,154,947,3240,0,1,charcoal/clothing
40.5,21.6,155,941,3269,0,1,charcoal/clothing
40.5,21.6,154,958,3318,0,1,charcoal/clothing
40.5,21.6,155,975,3380,0,1,charcoal/clothing
40.5,21.6,155,982,3382,0,1,charcoal/clothing
40.5,21.6,155,971,3368,0,1,charcoal/clothing
40.5,21.6,156,965,3331,0,1,charcoal/clothing
40.5,21.6,156,984,3338,0,1,charcoal/clothing
40.5,21.6,156,962,3365,0,1,charcoal/clothing
40.5,21.6,156,975,3409,0,1,charcoal/clothing
40.5,21.6,155,978,3382,0,1,charcoal/clothing
40.5,21.6,156,984,3399,0,1,charcoal/clothing
40.5,21.6,156,995,3387,0,1,charcoal/clothing
40.5,21.6,157,984,3409,0,1,charcoal/clothing
40.5,21.6,156,995,3431,0,1,charcoal/clothing
40.5,21.6,157,982,3451,0,1,charcoal/clothing
40.5,21.6,157,997,3422,0,1,charcoal/clothing
40.5,21.6,158,1015,3463,0,1,charcoal/clothing
40.5,21.6,157,983,3402,0,1,charcoal/clothing
40.5,21.6,157,1000,3441,0,1,charcoal/clothing
40.5,21.6,157,997,3480,0,1,charcoal/clothing
40.5,21.6,158,1008,3439,0,1,charcoal/clothing
40.5,21.6,158,989,3370,0,1,charcoal/clothing
40.5,21.6,158,982,3358,0,1,charcoal/clothing
40.5,21.6,158,981,3291,0,1,charcoal/clothing
40.5,21.6,158,987,3341,0,1,charcoal/clothing
40.5,21.6,157,988,3365,0,1,charcoal/clothing
40.6,21.6,157,989,3274,0,1,charcoal/clothing
40.6,21.6,157,966,3252,0,1,charcoal/clothing
40.6,21.6,157,964,3245,0,1,charcoal/clothing
40.6,21.6,157,966,3186,0,1,charcoal/clothing
40.6,21.6,157,967,3166,0,1,charcoal/clothing
40.6,21.6,157,983,3176,0,1,charcoal/clothing
40.6,21.6,156,949,3159,0,1,charcoal/clothing
40.6,21.6,156,964,3144,0,1,charcoal/clothing
40.6,21.6,156,969,3147,0,1,charcoal/clothing
40.6,21.5,155,965,3152,0,1,charcoal/clothing
40.6,21.5,156,941,3161,0,1,charcoal/clothing
40.7,21.6,156,941,3154,0,1,charcoal/clothing
40.7,21.6,157,940,3139,0,1,charcoal/clothing
40.6,21.5,158,942,3179,0,1,charcoal/clothing
40.6,21.5,158,961,3451,0,1,charcoal/clothing
40.7,21.6,159,978,3571,0,1,charcoal/clothing
40.7,21.6,160,989,3606,0,1,charcoal/clothing
40.8,21.6,161,1001,3655,0,1,charcoal/clothing
40.8,21.6,161,1012,3667,0,1,charcoal/clothing
40.9,21.6,162,1016,3768,0,1,charcoal/clothing
40.9,21.6,162,1035,3826,0,1,charcoal/clothing
40.9,21.6,162,1063,3856,0,1,charcoal/clothing
40.9,21.6,162,1048,3814,0,1,charcoal/clothing
40.9,21.5,161,1059,3645,0,1,charcoal/clothing
40.9,21.5,161,1082,3809,0,1,charcoal/clothing
41.0,21.6,161,1050,3674,0,1,charcoal/clothing
41.0,21.6,161,1072,3728,0,1,charcoal/clothing
41.0,21.6,161,1077,3952,0,1,charcoal/clothing
41.0,21.6,161,1086,4035,0,1,charcoal/clothing
40.9,21.5,161,1084,3863,0,1,charcoal/clothing
40.9,21.5,161,1085,3777,0,1,charcoal/clothing
41.0,21.6,161,1084,3709,0,1,charcoal/clothing
41.0,21.6,162,1091,3709,0,1,charcoal/clothing
41.0,21.6,162,1076,3657,0,1,charcoal/clothing
41.0,21.6,162,1080,3689,0,1,charcoal/clothing
41.0,21.6,163,1058,3699,0,1,charcoal/clothing
41.0,21.6,164,1043,3736,0,1,charcoal/clothing
41.0,21.6,168,1066,3885,0,1,charcoal/clothing
41.0,21.6,169,1083,3907,0,1,charcoal/clothing
41.0,21.6,170,1093,4109,0,1,charcoal/clothing
41.0,21.6,169,1119,4069,0,1,charcoal/clothing
41.1,21.6,168,1124,4273,0,1,charcoal/clothing
41.1,21.6,168,1139,4339,0,1,charcoal/clothing
41.1,21.6,167,1160,4386,0,1,charcoal/clothing
41.1,21.6,167,1174,4374,0,1,charcoal/clothing
41.1,21.6,167,1182,4268,0,1,charcoal/clothing
41.1,21.6,167,1176,4275,0,1,charcoal/clothing
41.1,21.6,167,1176,4361,0,1,charcoal/clothing
41.1,21.6,167,1182,4405,0,1,charcoal/clothing
41.1,21.6,168,1202,4548,0,1,charcoal/clothing
41.1,21.6,169,1216,4516,0,1,charcoal/clothing
41.1,21.6,169,1228,4607,0,1,charcoal/clothing
41.1,21.6,171,1228,4604,0,1,charcoal/clothing
41.1,21.6,171,1233,4619,0,1,charcoal/clothing
41.1,21.5,172,1243,4712,0,1,charcoal/clothing
41.1,21.5,172,1267,4717,0,1,charcoal/clothing
41.2,21.6,172,1262,4670,0,1,charcoal/clothing
41.2,21.6,172,1274,4614,0,1,charcoal/clothing
41.2,21.5,172,1262,4624,0,1,charcoal/clothing
41.2,21.5,172,1267,4597,0,1,charcoal/clothing
41.2,21.6,172,1262,4501,0,1,charcoal/clothing
41.2,21.6,172,1242,4511,0,1,charcoal/clothing
41.3,21.6,171,1258,4491,0,1,charcoal/clothing
41.3,21.6,171,1249,4430,0,1,charcoal/clothing
41.3,21.6,171,1255,4420,0,1,charcoal/clothing
41.3,21.6,171,1228,4342,0,1,charcoal/clothing
41.3,21.6,171,1247,4339,0,1,charcoal/clothing
41.3,21.6,170,1233,4354,0,1,charcoal/clothing
41.3,21.6,170,1232,4312,0,1,charcoal/clothing
41.3,21.6,171,1244,4320,0,1,charcoal/clothing
41.3,21.6,171,1223,4317,0,1,charcoal/clothing
41.3,21.6,171,1224,4344,0,1,charcoal/clothing
41.3,21.6,171,1219,4337,0,1,charcoal/clothing
41.3,21.6,171,1215,4388,0,1,charcoal/clothing
41.3,21.6,172,1245,4653,0,1,charcoal/clothing
41.3,21.6,173,1253,4680,0,1,charcoal/clothing
41.3,21.5,174,1283,4715,0,1,charcoal/clothing
41.3,21.5,174,1285,4742,0,1,charcoal/clothing
41.4,21.6,175,1286,4803,0,1,charcoal/clothing
41.4,21.6,175,1295,4845,0,1,charcoal/clothing
41.4,21.5,176,1323,4950,0,1,charcoal/clothing
41.4,21.5,176,1327,4916,0,1,charcoal/clothing
41.5,21.6,176,1305,4886,0,1,charcoal/clothing
41.5,21.6,176,1331,4852,0,1,charcoal/clothing
41.5,21.5,176,1339,4847,0,1,charcoal/clothing
41.5,21.5,176,1337,4857,0,1,charcoal/clothing
41.6,21.6,177,1356,4899,0,1,charcoal/clothing
41.6,21.6,177,1322,4882,0,1,charcoal/clothing
41.6,21.6,177,1330,4913,0,1,charcoal/clothing
41.6,21.6,178,1335,4926,0,1,charcoal/clothing
41.6,21.6,178,1349,4950,0,1,charcoal/clothing
41.6,21.6,178,1349,4972,0,1,charcoal/clothing
41.6,21.6,178,1390,4989,0,1,charcoal/clothing
41.6,21.6,179,1388,5035,0,1,charcoal/clothing
41.6,21.5,179,1379,5122,0,1,charcoal/clothing
41.6,21.5,179,1425,5082,0,1,charcoal/clothing
41.7,21.6,179,1388,5140,0,1,charcoal/clothing
41.7,21.6,180,1425,5209,0,1,charcoal/clothing
41.7,21.6,181,1413,5105,0,1,charcoal/clothing
41.7,21.6,180,1427,5163,0,1,charcoal/clothing
41.7,21.6,181,1432,5244,0,1,charcoal/clothing
41.8,21.6,182,1464,5481,0,1,charcoal/clothing
41.8,21.6,184,1478,5956,0,1,charcoal/clothing
41.8,21.6,184,1508,6153,0,1,charcoal/clothing
41.8,21.6,185,1579,6367,0,1,charcoal/clothing
41.9,21.6,184,1559,6286,0,1,charcoal/clothing
41.9,21.6,185,1619,6246,0,1,charcoal/clothing
42.0,21.6,185,1656,6321,0,1,charcoal/clothing
42.0,21.6,185,1695,6130,0,1,charcoal/clothing
42.1,21.5,186,1679,6298,0,1,charcoal/clothing
42.1,21.5,188,1723,6686,0,1,charcoal/clothing
42.2,21.6,190,1734,6726,0,1,charcoal/clothing
42.2,21.6,190,1790,6779,0,1,charcoal/clothing
42.2,21.5,190,1759,6796,0,1,charcoal/clothing
42.3,21.5,190,1796,6651,0,1,charcoal/clothing
42.5,21.6,190,1790,6541,1,2,charcoal/clothing
42.5,21.6,189,1815,6373,1,2,charcoal/clothing
42.7,21.6,189,1785,6344,1,2,charcoal/clothing
42.7,21.6,189,1792,6506,1,2,charcoal/clothing
42.7,21.5,189,1815,6732,1,2,charcoal/clothing
42.7,21.5,189,1840,6715,1,2,charcoal/clothing
42.7,21.5,190,1843,6744,1,2,charcoal/clothing
42.7,21.5,191,1877,6784,1,2,charcoal/clothing
42.8,21.5,191,1817,6715,1,2,charcoal/clothing
42.8,21.5,190,1845,6622,1,2,charcoal/clothing
43.0,21.6,190,1845,6593,1,2,charcoal/clothing
43.0,21.6,190,1810,6674,1,2,charcoal/clothing
43.0,21.6,191,1840,6715,1,2,charcoal/clothing
43.0,21.6,192,1845,6709,1,2,charcoal/clothing
43.0,21.6,191,1863,6611,1,2,charcoal/clothing
43.0,21.6,191,1852,6808,1,2,charcoal/clothing
43.1,21.6,192,1856,6773,1,2,charcoal/clothing
43.1,21.6,192,1845,6808,1,2,charcoal/clothing
43.0,21.6,192,1843,6900,1,2,charcoal/clothing
43.0,21.6,192,1868,6836,1,2,charcoal/clothing
42.9,21.6,192,1868,6906,1,2,charcoal/clothing
42.9,21.6,192,1856,6975,1,2,charcoal/clothing
42.8,21.6,192,1889,7016,1,2,charcoal/clothing
42.8,21.6,192,1905,7022,1,2,charcoal/clothing
42.8,21.6,192,1884,6999,1,2,charcoal/clothing
42.8,21.6,193,1933,7167,1,2,charcoal/clothing
42.7,21.6,192,1951,7184,1,2,charcoal/clothing
42.7,21.6,193,1935,7097,1,2,charcoal/clothing
42.7,21.6,193,1942,7138,1,2,charcoal/clothing
42.7,21.6,193,1958,7248,1,2,charcoal/clothing
42.7,21.6,193,1905,7097,1,2,charcoal/clothing
42.7,21.6,193,1953,7080,1,2,charcoal/clothing
42.7,21.6,193,1956,7149,1,2,charcoal/clothing
42.7,21.6,193,1967,7213,1,2,charcoal/clothing
42.7,21.6,194,1935,7103,1,2,charcoal/clothing
42.7,21.6,194,1921,7074,1,2,charcoal/clothing
42.7,21.6,194,1928,7097,1,2,charcoal/clothing
42.7,21.6,193,1953,7120,1,2,charcoal/clothing
42.7,21.6,194,1956,7149,1,2,charcoal/clothing
42.7,21.6,194,1951,7126,1,2,charcoal/clothing
42.7,21.6,194,1953,6906,1,2,charcoal/clothing
42.7,21.6,194,1953,6918,1,2,charcoal/clothing
42.7,21.6,193,1967,6877,1,2,charcoal/clothing
42.7,21.6,193,1933,6975,1,2,charcoal/clothing
42.7,21.6,193,1916,6906,1,2,charcoal/clothing
42.7,21.6,193,1923,6877,1,2,charcoal/clothing
42.7,21.6,193,1940,6848,1,2,charcoal/clothing
42.6,21.6,192,1935,6831,1,2,charcoal/clothing
42.6,21.6,193,1898,6883,1,2,charcoal/clothing
42.6,21.6,193,1937,6831,1,2,charcoal/clothing
42.6,21.6,192,1933,6819,1,2,charcoal/clothing
42.6,21.6,192,1942,6889,1,2,charcoal/clothing
42.6,21.6,192,1923,6796,1,2,charcoal/clothing
42.6,21.6,192,1946,6755,1,2,charcoal/clothing
42.6,21.6,192,1914,6767,1,2,charcoal/clothing
42.6,21.6,192,1914,6825,1,2,charcoal/clothing
42.6,21.6,193,1914,6836,1,2,charcoal/clothing
42.5,21.5,192,1965,6854,1,2,charcoal/clothing
42.5,21.5,193,1940,6894,1,2,charcoal/clothing
42.5,21.5,193,1921,6941,1,2,charcoal/clothing
42.5,21.5,192,1937,6871,1,2,charcoal/clothing
42.6,21.6,192,1905,6993,1,2,charcoal/clothing
42.6,21.6,192,1972,6975,1,2,charcoal/clothing
42.5,21.5,192,1933,6935,1,2,charcoal/clothing
42.5,21.5,192,1949,6946,1,2,charcoal/clothing
42.7,21.6,192,1923,6923,1,2,charcoal/clothing
42.7,21.6,192,1942,6999,1,2,charcoal/clothing
42.7,21.6,193,1972,7155,1,2,charcoal/clothing
42.7,21.6,193,1972,7178,1,2,charcoal/clothing
42.7,21.6,193,1993,7039,1,2,charcoal/clothing
42.7,21.6,192,1995,7109,1,2,charcoal/clothing
42.7,21.6,193,1995,7086,1,2,charcoal/clothing
42.7,21.6,194,2013,7109,1,2,charcoal/clothing
42.7,21.6,194,1974,7265,1,2,charcoal/clothing
42.7,21.6,194,1967,7178,1,2,charcoal/clothing
42.7,21.6,195,1988,7224,1,2,charcoal/clothing
42.7,21.6,195,2000,7253,1,2,charcoal/clothing
42.8,21.6,195,1993,7340,1,2,charcoal/clothing
42.8,21.6,195,1995,7317,1,2,charcoal/clothing
42.8,21.6,196,2025,7213,1,2,charcoal/clothing
42.8,21.6,195,2011,7230,1,2,charcoal/clothing
42.8,21.6,195,2009,7300,1,2,charcoal/clothing
42.8,21.6,195,2025,7311,1,2,charcoal/clothing
42.8,21.6,195,2020,7352,1,2,charcoal/clothing
42.9,21.6,195,2039,7288,1,2,charcoal/clothing
42.9,21.6,195,2013,7288,1,2,charcoal/clothing
42.9,21.6,195,2037,7242,1,2,charcoal/clothing
42.9,21.6,195,2025,7329,1,2,charcoal/clothing
42.9,21.6,196,2034,7288,1,2,charcoal/clothing
42.9,21.6,196,2037,7242,1,2,charcoal/clothing
43.0,21.6,195,2050,7190,1,2,charcoal/clothing
43.0,21.6,196,2023,7161,1,2,charcoal/clothing
43.0,21.6,195,2018,7236,1,2,charcoal/clothing
43.0,21.6,196,2043,7317,1,2,charcoal/clothing
43.0,21.6,197,2037,7416,1,2,charcoal/clothing
43.0,21.6,197,2069,7531,1,2,charcoal/clothing
43.1,21.6,198,2067,7589,1,2,charcoal/clothing
43.1,21.6,198,2083,7763,1,2,charcoal/clothing
43.3,21.6,199,2133,7844,1,2,charcoal/clothing
43.3,21.6,200,2133,7815,1,2,charcoal/clothing
43.7,21.6,200,2147,7746,1,2,charcoal/clothing
43.7,21.6,201,2117,7763,1,2,charcoal/clothing
43.9,21.6,200,2122,7705,1,2,charcoal/clothing
43.9,21.6,200,2124,7555,1,2,charcoal/clothing
43.9,21.6,199,2090,7439,1,2,charcoal/clothing
43.9,21.6,200,2099,7566,1,2,charcoal/clothing
43.9,21.6,200,2076,7497,1,2,charcoal/clothing
43.9,21.6,200,2083,7491,1,2,charcoal/clothing
43.9,21.6,199,2090,7456,1,2,charcoal/clothing
43.9,21.6,199,2057,7421,1,2,charcoal/clothing
